marital_status,application_mode,application_order,course,attendance,prev_qualification,prev_qualification_grade,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,admission_grade,displaced,special_needs,debtor,tuition,gender,scholarship,age,international,units_1_credited,units_1_enrolled,units_1_evaluations,units_1_approved,units_1_grade,units_1_wo_evaluations,units_2_credited,units_2_enrolled,units_2_evaluations,units_2_approved,units_2_grade,units_2_wo_evaluations,unemployment_rate,inflation_rate,gdp,target
1,17,4,9147,1,1,135,1,19,1,0,4,129,1,0,0,1,1,0,20,0,0,5,8,2,11,0,0,5,10,0,0,0,8,3,0,Dropout
1,17,3,9119,1,1,115,1,3,1,3,3,116,1,0,0,0,1,0,20,0,0,5,8,5,13,0,0,5,7,5,14,0,12,1,2,Dropout
1,39,1,171,1,1,110,1,12,3,5,2,100,1,0,0,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,-3,Dropout
1,1,1,171,1,1,123,1,1,3,2,2,119,0,0,0,1,1,0,20,0,4,10,10,5,11,0,2,7,8,2,10,0,9,1,4,Enrolled
2,43,1,9991,0,1,140,1,37,37,9,9,130,1,0,0,1,1,0,30,0,6,10,14,9,12,0,7,10,12,8,12,0,9,-1,-3,Graduate
1,39,1,9130,1,39,150,1,1,3,4,1,150,0,0,0,1,1,0,30,0,0,6,9,0,0,0,0,6,8,1,10,1,16,0,-1,Dropout
5,39,1,9119,1,1,120,1,37,37,9,9,116,0,0,1,1,1,1,35,0,0,5,14,1,17,0,0,5,10,2,11,0,9,-1,-3,Enrolled
1,17,1,9147,1,1,110,1,1,1,4,4,99,0,0,0,1,1,0,20,0,0,5,5,5,11,0,0,5,11,3,11,0,11,1,2,Enrolled
1,1,1,9238,1,1,133,1,1,19,9,9,132,0,0,0,1,1,1,20,0,0,6,11,5,11,0,0,6,9,6,12,0,16,0,-1,Graduate
1,43,1,9254,1,1,110,1,12,19,9,9,125,0,0,0,0,1,0,30,0,3,8,19,5,12,0,3,7,12,5,12,0,8,3,0,Dropout
1,17,1,9119,1,1,126,1,1,1,9,9,116,0,0,1,0,1,0,20,0,0,5,9,2,11,0,0,5,8,2,12,2,8,3,0,Dropout
1,39,2,9670,1,19,133,1,34,34,0,0,100,1,0,0,0,1,0,25,0,0,5,8,1,11,0,0,5,6,3,11,1,8,3,0,Dropout
1,1,6,9773,1,1,136,1,38,38,9,9,133,1,0,0,1,1,0,20,0,0,6,10,4,13,0,0,6,13,5,12,0,8,3,0,Graduate
1,17,4,9773,1,1,129,1,3,1,2,7,133,1,0,0,1,1,0,20,0,0,6,7,0,0,0,0,6,11,1,10,0,11,1,2,Enrolled
1,44,1,9003,1,39,140,1,19,19,4,4,140,1,0,0,0,1,0,20,0,0,6,17,2,13,0,0,6,10,0,0,0,16,0,-1,Dropout
1,43,1,9670,1,1,160,1,34,34,99,99,100,0,0,0,0,1,0,35,0,6,10,10,7,12,0,4,9,9,4,12,0,8,3,0,Dropout
1,39,1,9085,1,1,133,1,37,36,90,7,128,0,0,0,1,1,0,30,0,0,5,8,3,12,0,0,5,10,3,11,0,8,3,0,Dropout
1,17,1,9670,1,1,140,1,1,1,4,3,133,0,0,0,1,1,0,25,0,0,6,6,4,11,0,0,6,9,4,10,0,11,1,2,Enrolled
1,1,3,9773,1,1,142,1,34,1,5,10,136,1,0,0,0,1,0,20,0,0,4,8,0,0,1,0,6,0,0,0,0,9,-1,-3,Dropout
1,17,1,9670,1,1,138,1,1,1,4,8,123,0,0,1,0,1,0,20,0,0,6,7,5,12,0,0,6,8,4,13,0,14,0,1,Enrolled
1,1,1,9070,1,1,131,1,3,19,4,4,130,1,0,0,1,1,1,20,0,0,6,6,6,13,0,0,6,8,6,13,2,16,0,-1,Graduate
1,1,1,9119,1,1,160,1,37,37,9,6,154,0,0,0,1,1,0,20,0,0,5,7,1,13,0,0,5,7,2,10,0,9,-1,-3,Enrolled
1,39,1,9085,1,1,110,1,40,1,5,6,143,0,0,1,0,1,0,35,0,5,7,7,5,12,0,3,7,7,3,12,0,9,1,4,Dropout
1,1,1,9254,1,1,124,1,37,38,9,8,115,1,0,0,1,1,0,20,0,0,6,13,2,12,0,0,6,12,1,13,0,8,3,0,Dropout
1,39,1,9500,1,1,120,1,37,37,9,8,109,0,0,0,1,1,0,35,0,0,7,18,0,0,0,0,7,7,0,0,0,14,0,1,Dropout
1,39,1,9147,1,12,133,1,37,37,9,9,140,0,0,0,1,1,0,30,0,0,5,0,0,0,0,0,5,0,0,0,0,9,-1,-3,Dropout
1,39,1,9003,1,1,133,1,38,37,9,4,120,0,0,0,1,1,0,30,0,0,6,10,6,11,0,0,6,10,5,12,0,14,0,1,Graduate
1,51,1,9670,1,19,133,1,2,1,3,10,120,0,0,1,1,1,0,30,0,1,6,15,2,12,0,0,6,7,0,0,0,11,1,2,Dropout
1,1,1,8014,0,1,123,1,3,1,2,9,128,1,0,0,1,1,0,25,0,0,6,6,6,12,0,0,6,6,6,12,0,11,1,2,Enrolled
2,44,1,9003,1,39,140,1,37,37,4,7,140,0,0,0,1,1,0,35,0,0,6,17,1,12,0,0,6,23,2,11,1,16,0,-1,Dropout
1,39,1,9119,1,1,139,1,1,12,4,3,111,0,0,0,1,1,0,25,0,1,6,7,3,12,0,2,6,7,2,11,0,14,0,1,Dropout
1,1,1,9773,1,1,131,1,38,1,5,7,131,1,0,0,1,1,1,20,0,0,6,7,6,13,0,0,6,8,5,12,0,14,0,1,Graduate
1,1,1,9500,1,1,149,1,38,37,9,9,140,0,0,0,1,1,1,20,0,0,8,8,8,15,0,0,8,8,8,15,0,9,-1,-3,Graduate
2,39,2,9003,1,19,133,1,38,19,4,1,110,0,0,0,0,1,0,30,0,2,8,12,2,12,2,0,7,9,0,0,0,16,3,-4,Dropout
1,44,1,9119,1,39,130,1,3,19,3,4,130,0,0,0,1,1,0,20,0,0,5,12,1,13,0,0,5,8,3,13,0,12,1,2,Enrolled
1,43,1,9003,1,1,120,1,3,3,1,2,115,0,0,0,1,1,0,20,0,0,6,12,0,0,0,0,6,10,0,0,0,16,0,-1,Dropout
4,39,1,9500,1,1,133,1,1,19,3,3,154,0,0,0,1,0,0,30,0,0,7,0,0,0,0,0,8,0,0,0,0,12,1,2,Dropout
1,1,1,9147,1,1,143,1,1,37,9,9,135,1,0,0,1,0,0,20,0,0,5,8,4,11,0,0,5,8,5,12,0,8,3,0,Enrolled
1,17,4,9670,1,1,126,1,1,1,4,7,115,0,0,0,0,0,0,20,0,0,6,7,3,13,0,0,6,10,5,13,0,11,1,2,Dropout
1,1,1,9773,1,1,125,1,19,1,9,9,131,1,0,0,1,0,1,20,0,0,6,6,6,14,0,0,6,6,6,14,0,9,1,4,Graduate
1,1,4,9147,1,1,123,1,1,1,9,7,117,1,0,0,1,0,1,20,0,0,5,7,5,12,0,0,5,10,5,11,0,9,1,4,Graduate
1,7,1,9147,1,2,150,1,3,37,2,5,150,1,0,1,0,0,0,40,0,0,5,6,0,0,0,0,5,5,0,0,0,16,3,-4,Dropout
1,17,3,9853,1,1,132,1,34,34,0,0,131,1,0,0,1,0,0,20,0,0,6,8,5,12,0,0,6,8,4,11,0,8,3,0,Dropout
1,1,1,9238,1,1,133,1,34,37,5,5,120,0,0,0,0,0,0,20,0,0,6,12,2,12,0,0,6,13,1,13,0,9,-1,-3,Dropout
1,1,1,9991,0,1,122,1,37,37,9,3,114,0,0,0,1,1,0,25,0,0,5,11,2,12,0,0,5,10,3,12,0,8,3,0,Enrolled
1,1,4,9500,1,1,137,1,19,38,9,3,125,1,0,0,1,0,0,20,0,0,7,7,6,15,0,0,7,7,6,15,0,8,3,0,Graduate
1,1,6,9500,1,1,145,1,19,37,9,9,132,1,0,0,1,0,1,20,0,0,8,8,7,14,0,0,8,8,7,14,0,11,1,2,Enrolled
1,17,1,9254,1,1,150,1,1,1,9,10,143,0,0,1,1,0,0,20,0,0,6,9,4,11,0,0,6,12,3,11,0,8,3,0,Dropout
1,7,1,9147,1,3,130,1,37,37,9,9,130,0,0,0,1,0,0,25,0,0,5,0,0,0,0,0,5,0,0,0,0,13,4,-2,Dropout
1,1,6,9500,1,1,136,1,37,1,5,4,121,1,0,0,1,0,0,20,0,6,14,22,7,12,5,6,14,22,7,12,5,8,3,0,Graduate
1,17,2,9254,1,1,131,1,1,19,9,9,130,1,0,0,1,0,1,20,0,0,6,6,6,13,0,0,6,7,6,12,0,14,0,1,Graduate
1,17,1,9147,1,1,130,1,37,37,9,7,120,0,0,0,1,0,1,20,0,0,5,8,5,13,0,0,5,6,5,12,0,14,0,1,Graduate
1,1,1,9238,1,1,108,1,19,38,9,7,111,1,0,0,1,0,1,20,0,0,6,6,6,12,0,0,6,6,6,13,0,12,1,2,Graduate
1,44,1,9003,1,39,160,1,38,38,6,6,160,1,0,0,1,0,0,20,0,0,6,11,6,13,0,0,6,12,6,13,0,16,3,-4,Graduate
1,17,1,9085,1,1,113,1,19,37,9,9,119,1,0,0,1,0,1,20,0,0,6,6,6,15,0,0,6,8,6,15,0,9,1,4,Graduate
1,1,1,9853,1,1,113,1,38,38,3,7,112,0,0,0,1,0,1,20,0,0,7,7,7,12,0,0,7,7,7,13,0,11,1,2,Graduate
2,1,1,9147,1,1,137,1,19,37,9,9,124,0,0,0,1,0,0,20,0,0,5,6,4,11,0,0,5,10,3,12,0,11,1,2,Enrolled
1,1,4,9500,1,1,148,1,19,19,9,3,125,1,0,0,1,0,0,20,0,0,7,7,6,14,0,0,7,7,6,14,0,8,3,0,Graduate
1,39,1,9500,1,1,130,1,19,19,9,8,106,0,0,0,1,0,0,25,0,0,7,12,3,14,0,0,7,11,3,12,0,14,0,1,Dropout
1,26,1,9147,1,2,133,1,34,34,0,0,122,1,0,0,1,0,0,30,0,13,15,17,13,12,0,11,14,14,11,13,0,8,3,0,Dropout
1,17,1,9238,1,1,138,1,37,38,9,8,134,1,0,0,1,0,1,20,0,0,6,6,6,15,0,0,6,7,6,14,0,11,1,2,Graduate
4,7,1,9147,1,3,130,1,19,1,5,5,130,0,0,0,1,0,0,35,0,0,5,5,0,0,0,0,5,5,0,0,0,11,1,2,Dropout
1,1,1,9085,1,1,127,1,37,37,9,9,123,1,0,0,1,0,0,20,0,0,5,10,2,15,1,0,5,9,3,11,0,13,4,-2,Enrolled
1,1,1,9238,1,1,115,1,19,38,7,7,109,0,0,0,1,0,1,20,0,0,6,9,5,11,0,0,6,8,6,11,0,16,3,-4,Graduate
1,1,2,9500,1,1,147,1,3,1,4,3,137,0,0,0,1,0,0,20,0,0,7,7,7,14,0,0,8,9,8,15,0,11,1,2,Graduate
1,17,1,9085,1,1,132,1,38,38,4,9,119,0,0,0,1,0,0,20,0,0,6,8,6,13,0,0,6,16,6,12,0,12,1,2,Graduate
1,1,4,171,1,1,146,1,1,1,9,5,151,1,0,0,1,0,1,20,0,6,12,12,12,13,0,4,11,16,11,13,0,9,1,4,Graduate
1,43,1,9238,1,1,109,1,19,37,5,5,108,0,0,0,1,0,1,20,0,0,6,15,2,11,0,0,6,8,5,12,0,11,1,2,Enrolled
1,17,1,9853,1,1,133,1,38,38,9,9,127,0,0,1,1,0,1,20,0,0,7,7,7,13,0,0,7,7,7,12,0,16,0,-1,Graduate
1,42,1,9500,1,1,124,1,19,19,4,9,124,0,0,0,1,0,0,25,0,0,8,8,8,13,0,0,8,8,8,13,0,9,-1,-3,Graduate
1,1,1,9070,1,1,133,1,1,1,9,9,155,0,0,0,1,0,1,20,0,0,6,7,5,13,0,0,6,6,6,13,0,16,0,-1,Graduate
1,1,1,9147,1,1,121,1,37,38,9,9,114,0,0,0,1,0,1,20,0,0,5,7,5,12,0,0,5,6,5,11,0,11,1,2,Graduate
1,1,2,9147,1,1,129,1,38,19,3,7,119,1,0,0,1,0,0,20,0,0,5,8,4,13,0,0,5,10,3,15,0,11,1,2,Enrolled
1,53,1,9085,1,42,160,1,19,37,4,9,160,1,0,0,1,0,0,20,0,7,11,15,11,14,0,4,9,9,9,14,0,9,1,4,Graduate
1,43,1,9147,1,1,131,1,3,19,2,9,126,0,0,0,1,0,0,20,0,0,5,5,0,0,0,0,5,9,4,13,2,16,0,-1,Enrolled
1,1,1,9500,1,1,150,1,37,37,9,7,137,1,0,0,1,0,1,20,0,0,8,8,8,15,0,0,8,8,8,15,0,9,-1,-3,Graduate
2,1,5,9500,1,1,130,1,1,19,4,4,122,0,0,0,1,0,0,20,0,0,7,7,6,14,0,0,7,7,6,14,0,8,3,0,Graduate
1,17,1,9070,1,1,133,1,38,19,5,5,128,0,0,0,1,0,1,20,0,0,6,6,6,12,0,0,6,6,6,12,0,9,-1,-3,Graduate
1,1,1,9238,1,1,154,1,38,38,9,9,157,1,1,0,1,0,1,20,0,0,6,8,6,12,0,0,6,6,6,15,0,13,4,-2,Graduate
1,1,1,9670,1,1,126,1,37,19,7,7,126,0,0,0,1,0,0,20,0,0,6,9,6,14,0,0,6,10,5,14,0,16,3,-4,Enrolled
1,1,1,9773,1,1,150,1,19,38,9,5,143,0,0,0,1,0,0,20,0,0,6,6,5,13,0,0,6,6,6,14,0,13,4,-2,Graduate
1,17,5,9500,1,1,141,1,19,19,9,7,132,1,0,0,1,0,1,20,0,0,7,8,7,14,0,0,8,8,8,14,0,16,3,-4,Graduate
2,43,1,9991,0,1,134,1,37,37,9,9,114,0,0,0,1,0,0,30,0,1,5,5,5,10,0,0,5,9,4,11,0,9,-1,-3,Enrolled
1,17,2,171,1,1,146,1,3,3,3,3,155,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,Graduate
1,16,3,9853,1,1,134,1,19,37,9,9,121,1,0,0,1,0,0,20,0,0,6,8,5,12,0,0,6,8,5,12,0,11,1,2,Enrolled
1,1,3,9500,1,1,139,1,1,19,9,3,130,1,0,0,1,0,1,20,0,0,8,8,8,14,0,0,8,8,8,14,0,9,-1,-3,Graduate
1,1,6,9500,1,1,136,1,1,1,4,5,123,0,0,0,0,0,0,20,0,0,8,8,0,0,8,0,8,8,0,0,8,9,-1,-3,Dropout
1,1,5,9773,1,1,110,1,19,38,3,5,117,1,0,0,1,0,0,20,0,0,6,7,6,14,0,0,6,6,6,13,0,11,1,2,Graduate
1,5,1,9670,1,1,135,1,1,12,4,4,140,1,0,0,1,0,0,20,0,0,6,7,6,13,0,0,6,6,4,14,0,12,1,2,Enrolled
1,17,4,9500,1,1,129,1,38,37,9,5,120,1,0,0,1,0,0,20,0,0,8,8,7,12,0,0,8,8,7,12,0,11,1,2,Graduate
1,17,1,9147,1,1,139,1,38,38,7,5,133,0,0,0,1,0,0,20,0,0,5,9,1,11,1,0,5,10,0,0,0,9,-1,-3,Enrolled
1,1,4,9500,1,1,137,1,1,19,4,7,127,1,0,0,1,0,0,20,0,0,7,0,0,0,0,0,8,0,0,0,0,16,3,-4,Dropout
1,17,3,9500,1,1,138,1,1,19,7,8,129,1,0,0,1,0,1,20,0,0,7,8,6,13,0,0,8,11,7,13,0,12,1,2,Graduate
1,17,6,9500,1,1,136,1,3,38,2,9,126,1,0,0,1,0,0,20,0,0,7,8,6,14,0,0,8,11,6,15,0,11,1,2,Enrolled
1,1,1,9773,1,1,143,1,3,3,2,5,145,0,0,0,1,0,0,20,0,0,6,6,6,12,0,0,6,6,6,13,0,16,0,-1,Enrolled
1,1,1,9254,1,1,133,1,38,19,3,3,99,0,0,0,1,0,0,20,0,0,6,16,2,11,0,0,6,12,0,0,0,13,4,-2,Dropout
1,1,1,9853,1,1,136,1,38,37,9,9,127,1,0,0,1,0,1,20,0,0,7,7,7,13,0,0,7,7,7,14,0,11,1,2,Graduate
1,17,1,9238,1,1,139,1,19,38,4,9,147,1,0,0,1,0,1,20,0,0,6,6,6,13,0,0,6,7,6,14,0,16,3,-4,Graduate
1,1,1,9500,1,1,125,1,1,1,9,4,117,0,0,0,1,0,1,20,0,0,8,8,8,13,0,0,8,8,8,13,0,9,-1,-3,Graduate
1,44,1,9085,1,39,130,1,37,38,9,6,130,1,0,0,1,0,0,25,0,0,6,7,0,0,0,0,6,7,0,0,0,11,1,2,Dropout
1,17,1,9238,1,1,137,1,1,38,5,8,126,0,0,0,0,0,1,20,0,0,6,10,6,13,0,0,6,6,2,12,0,13,4,-2,Dropout
2,39,1,9991,0,3,130,1,3,1,1,10,160,0,0,0,1,0,0,30,0,0,5,5,5,15,0,0,5,5,5,15,0,13,4,-2,Dropout
1,1,1,9085,1,1,130,1,9,19,4,1,134,1,0,0,1,0,0,20,0,0,5,13,0,0,5,0,5,5,0,0,5,9,-1,-3,Dropout
2,43,2,9147,1,1,160,1,37,37,9,9,96,0,0,0,0,0,0,30,0,3,5,7,3,12,0,0,5,8,0,0,0,11,1,2,Dropout
1,18,1,9147,1,1,100,1,38,38,5,5,102,1,0,0,1,0,0,25,0,0,5,5,5,11,0,0,5,11,2,11,0,11,1,2,Enrolled
1,1,1,9238,1,1,136,1,19,1,4,3,125,1,0,0,1,0,0,20,0,0,6,7,6,12,0,0,6,10,6,11,0,8,3,0,Graduate
1,43,1,8014,0,1,117,1,37,37,9,9,100,0,0,0,1,0,0,25,0,0,6,6,4,13,0,0,6,6,6,14,0,14,0,1,Dropout
2,7,1,9147,1,3,140,1,37,37,9,9,140,0,0,0,1,0,0,25,0,0,5,0,0,0,0,0,5,0,0,0,0,8,3,0,Dropout
1,51,1,9070,1,1,132,1,19,19,153,153,120,0,0,0,1,0,1,25,0,0,6,6,6,15,0,0,6,6,6,14,0,11,1,2,Graduate
1,1,3,9500,1,1,147,1,1,1,4,4,134,1,0,0,1,0,0,20,0,0,8,8,7,14,0,0,8,8,7,14,0,13,4,-2,Graduate
1,1,1,9773,1,1,158,1,38,38,9,7,145,1,0,0,1,0,1,20,0,0,6,6,6,15,0,0,6,6,6,15,0,13,4,-2,Graduate
1,17,6,9500,1,1,142,1,19,37,4,9,132,1,0,0,1,0,0,20,0,0,7,7,7,14,0,0,8,8,8,14,0,14,0,1,Dropout
1,1,1,9773,1,1,143,1,1,38,8,8,137,1,0,0,1,0,1,20,0,0,6,6,6,14,0,0,6,6,6,14,0,11,1,2,Dropout
1,1,2,9070,1,1,135,1,1,1,4,7,130,1,0,0,1,0,0,20,0,0,6,6,6,12,0,0,6,7,6,13,0,9,-1,-3,Graduate
1,1,1,9773,1,1,160,1,1,38,4,7,147,0,0,0,1,0,1,20,0,0,6,7,6,13,0,0,6,10,6,14,0,14,0,1,Graduate
1,43,1,9991,0,1,120,1,37,37,9,8,123,1,0,0,1,0,0,30,0,8,13,16,8,11,0,8,12,19,9,10,0,9,-1,-3,Enrolled
1,39,2,9556,1,19,133,1,37,37,3,7,118,0,0,0,1,0,0,25,0,0,7,10,6,11,0,0,8,9,8,12,0,14,0,1,Graduate
1,17,2,9556,1,1,133,1,37,38,9,8,106,1,0,0,1,0,0,20,0,0,7,16,2,13,0,0,7,12,2,11,0,9,1,4,Dropout
1,17,1,9556,1,1,133,1,1,38,4,9,119,0,0,0,1,0,0,20,0,0,7,10,6,11,0,0,7,7,7,13,0,13,4,-2,Enrolled
1,1,1,9670,1,1,120,1,38,19,4,8,115,0,0,0,1,0,0,20,0,0,6,8,3,12,0,0,6,11,5,14,0,11,1,2,Enrolled
1,17,4,9254,1,1,106,1,37,19,9,7,117,1,0,0,1,0,0,20,0,0,6,7,6,12,0,0,6,8,5,12,0,11,1,2,Graduate
1,1,2,9773,1,1,148,1,1,19,9,9,142,0,0,0,1,0,0,20,0,0,6,6,6,14,0,0,6,6,6,13,0,11,1,2,Graduate
1,1,2,9070,1,1,134,1,1,19,3,3,128,1,0,0,0,0,0,20,0,1,6,8,6,12,1,0,6,11,4,11,0,14,0,1,Dropout
1,1,5,9500,1,1,130,1,19,1,9,5,122,1,0,0,1,0,1,20,0,0,7,8,7,12,0,0,8,10,7,13,0,12,1,2,Graduate
1,16,1,9085,1,1,150,1,3,3,2,1,154,1,0,0,1,0,0,20,0,0,6,7,6,16,0,0,6,6,6,15,0,14,0,1,Dropout
1,1,1,171,1,1,141,1,1,19,5,8,141,1,0,0,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,Graduate
1,1,1,9773,1,1,140,1,19,37,9,6,136,1,0,0,1,0,1,20,0,0,6,6,6,13,0,0,6,7,6,13,0,11,1,2,Graduate
1,1,2,9500,1,1,138,1,3,3,2,2,128,1,0,0,1,0,1,20,0,0,7,7,7,14,0,0,8,9,8,15,0,16,0,-1,Graduate
1,39,1,9991,0,1,130,1,37,37,9,9,152,0,0,0,1,0,0,25,0,0,5,9,5,12,0,0,5,8,5,12,0,16,0,-1,Enrolled
1,39,1,9500,1,1,133,1,19,19,5,6,121,0,0,1,1,0,0,30,0,0,7,12,4,13,0,0,7,7,5,14,0,14,0,1,Enrolled
1,42,1,9500,1,1,133,1,1,1,4,4,100,0,0,0,1,0,0,20,0,1,8,8,7,12,0,1,8,8,7,12,0,13,4,-2,Graduate
1,1,6,9500,1,1,150,1,37,38,9,9,132,1,0,0,1,0,1,20,0,0,8,8,7,13,0,0,8,8,7,13,0,13,4,-2,Graduate
1,17,1,9147,1,1,117,1,37,37,9,9,109,0,0,0,0,0,0,20,0,0,5,9,2,10,1,0,5,11,1,10,0,9,-1,-3,Dropout
1,1,1,9238,1,1,145,1,19,1,6,5,128,1,0,0,1,0,0,20,0,0,6,7,6,14,0,0,6,6,6,13,0,13,4,-2,Graduate
1,7,1,9238,1,3,140,1,37,37,9,9,140,1,0,0,1,0,0,35,0,10,14,21,13,13,0,4,11,16,11,13,0,16,0,-1,Graduate
1,44,1,9003,1,39,160,1,37,38,9,7,160,0,0,0,1,0,1,20,0,0,6,7,6,15,0,0,6,9,6,14,0,16,3,-4,Graduate
1,17,1,9238,1,1,125,1,4,3,1,1,120,0,0,0,1,0,0,20,0,0,6,9,5,12,0,0,6,8,6,12,0,16,0,-1,Graduate
4,43,4,9991,0,12,133,1,37,37,9,9,153,0,0,0,0,0,0,40,0,0,5,10,0,0,0,0,5,5,0,0,0,8,3,0,Dropout
1,1,2,9500,1,1,139,1,38,37,9,7,125,1,0,0,1,0,1,20,0,0,7,7,6,13,0,0,7,7,6,13,0,8,3,0,Graduate
4,43,1,9500,1,1,130,1,37,37,9,9,104,0,0,0,1,0,0,40,0,1,8,12,5,13,1,1,8,12,5,13,1,11,1,2,Enrolled
1,7,1,9085,1,3,120,1,37,37,7,7,120,0,0,0,1,0,0,30,0,4,10,20,4,12,2,3,9,13,3,12,2,16,3,-4,Dropout
1,1,1,9853,1,1,160,1,1,37,9,9,146,1,0,0,1,0,0,20,0,0,6,11,3,10,0,0,6,10,5,12,0,9,-1,-3,Enrolled
1,17,3,9070,1,1,120,1,3,1,4,4,117,1,0,0,1,0,0,20,0,0,6,6,6,14,0,0,6,7,6,13,0,9,1,4,Graduate
2,39,1,9147,1,1,130,1,37,37,9,9,118,0,0,0,1,0,0,35,0,0,1,1,0,0,1,0,5,0,0,0,0,11,1,2,Dropout
1,1,1,9147,1,1,124,1,38,19,3,10,129,1,0,0,1,0,0,20,0,0,5,5,4,12,0,0,4,4,2,12,0,8,3,0,Enrolled
1,17,1,9853,1,1,150,1,19,19,3,4,135,0,0,0,1,0,0,30,0,2,8,10,7,11,0,2,8,11,8,11,0,13,4,-2,Graduate
1,1,1,9991,0,1,140,1,37,37,9,9,125,0,0,0,1,0,0,30,0,0,5,11,5,11,0,0,5,10,4,10,0,16,3,-4,Enrolled
1,1,5,9500,1,1,135,1,37,37,7,7,124,1,0,0,1,0,1,20,0,0,8,8,7,13,1,0,8,8,7,13,1,9,-1,-3,Enrolled
1,1,6,9500,1,1,143,1,38,19,7,9,130,1,0,0,1,0,1,20,0,0,8,8,7,14,0,0,8,8,7,14,0,11,1,2,Graduate
2,39,1,8014,0,19,100,1,38,19,0,10,111,0,0,1,0,0,0,25,0,0,6,7,6,13,0,0,6,6,6,14,0,8,3,0,Graduate
4,39,1,8014,0,19,133,1,37,37,9,9,95,0,0,1,0,0,0,50,0,0,6,11,0,0,0,0,5,6,0,0,0,9,1,4,Dropout
2,1,1,9147,1,1,133,1,34,34,0,0,132,0,0,0,1,0,0,25,0,14,15,17,14,11,0,13,14,15,13,13,0,8,3,0,Dropout
1,1,5,9119,1,1,132,1,38,19,5,3,119,0,0,0,1,0,0,20,0,0,5,11,0,0,0,0,5,8,0,0,0,9,-1,-3,Dropout
1,17,1,9085,1,1,131,1,38,38,191,174,125,1,0,0,1,0,0,20,0,0,6,13,6,16,0,0,6,13,5,14,0,16,3,-4,Graduate
1,16,1,9003,1,1,147,1,1,37,4,9,141,1,0,1,1,0,1,20,0,13,18,19,18,15,0,11,13,13,13,15,0,16,3,-4,Graduate
1,43,1,9991,0,1,141,1,37,37,9,9,132,0,0,0,1,0,0,20,0,6,10,20,6,12,0,5,10,17,5,12,0,9,-1,-3,Dropout
1,39,1,9238,1,1,160,1,38,1,9,3,124,0,0,1,1,1,0,30,0,2,8,15,7,11,0,0,6,17,1,10,0,11,1,2,Enrolled
1,1,1,9254,1,1,135,1,38,37,9,7,139,0,0,0,1,1,1,20,0,0,6,6,6,13,0,0,6,6,6,13,0,12,1,2,Graduate
1,1,1,9500,1,1,133,1,37,37,9,7,122,0,0,0,1,1,1,20,0,0,8,8,8,13,0,0,8,8,8,13,0,9,-1,-3,Graduate
1,17,1,171,1,1,142,1,37,37,9,9,133,0,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,-2,Graduate
1,44,1,9003,1,39,130,1,37,37,9,10,130,0,0,0,1,1,0,25,0,0,6,6,0,0,0,0,6,8,0,0,0,16,3,-4,Dropout
2,39,1,9500,1,1,133,1,37,37,9,9,130,0,0,0,0,1,0,35,0,0,7,10,5,13,0,0,7,9,5,13,0,11,1,2,Dropout
1,39,1,9500,1,1,133,1,37,37,7,7,125,0,0,0,0,1,0,40,0,0,7,11,5,12,0,0,7,11,4,12,0,11,1,2,Dropout
2,39,1,9670,1,1,130,1,19,38,9,9,162,0,0,0,1,1,0,35,0,0,6,13,3,11,0,0,6,12,5,11,0,14,0,1,Dropout
1,1,2,9500,1,1,149,1,19,1,9,9,138,1,0,0,1,1,0,20,0,0,8,8,7,13,0,0,8,8,7,13,0,13,4,-2,Graduate
1,1,1,9670,1,1,130,1,1,1,0,0,120,0,0,0,0,1,0,20,0,0,5,5,0,0,0,0,6,0,0,0,0,9,-1,-3,Dropout
1,39,1,9130,1,1,150,1,1,1,4,10,110,0,0,1,1,1,0,25,0,0,5,13,2,13,2,0,5,8,3,12,0,9,-1,-3,Dropout
1,1,1,9238,1,1,106,1,1,1,3,3,105,0,0,0,1,1,0,20,0,0,6,9,5,11,0,0,6,9,5,12,0,11,1,2,Graduate
1,1,1,171,1,1,162,1,37,37,9,9,143,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,-2,Dropout
2,43,3,9991,0,1,120,1,37,37,9,9,128,1,0,0,1,1,0,30,0,0,5,5,0,0,0,0,5,5,0,0,0,8,3,0,Dropout
2,39,1,9991,0,19,133,1,38,38,7,8,120,0,0,0,1,1,0,40,0,0,5,9,0,0,0,0,5,5,1,10,0,13,4,-2,Dropout
1,7,1,9119,1,3,130,1,37,37,9,9,130,0,0,0,0,1,0,35,0,0,5,6,0,0,0,0,5,5,0,0,0,13,4,-2,Dropout
1,17,2,9670,1,1,128,1,37,38,5,8,122,0,0,0,1,1,1,20,0,0,5,5,5,12,0,0,5,5,4,11,0,9,-1,-3,Graduate
1,1,1,9003,1,1,124,1,38,19,9,7,116,0,0,0,1,1,0,20,0,0,6,8,6,16,0,0,6,10,6,14,0,16,0,-1,Graduate
